#Plate,Well,Hoped For Transposon Coord,Feature,Average Value,Occupancy,Occupancy Test,Potential Hit,Retest,Rearray or Colony Purify,Comment,Progenitor Collection Plate,Progenitor Collection Well
47B,C06,4523612,SO_4331,6.4E-01,True,OK,FALSE,,Colony Purify,,,
47B,C07,668201,SO_0640,8.2E-01,False,DO,FALSE,,Colony Purify,,,
47B,C08,1902543,mdeA,7.9E-01,False,DO,FALSE,,Colony Purify,,,
47B,C09,2702820,ppiB,6.0E-01,True,OK,FALSE,,Colony Purify,,,
47B,C10,637756,pabA,5.9E-01,True,OK,FALSE,,Colony Purify,,,
47B,C11,4473908,SO_4295,5.8E-01,True,OK,FALSE,,Colony Purify,,,
47B,C12,3487057,SO_3339,5.0E-01,True,OK,FALSE,,Colony Purify,,,
47B,D01,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
47B,D02,-1,Blank,8.2E-01,False,OK,FALSE,,Colony Purify,,,
47B,D03,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
47B,D04,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
47B,D05,1199345,SO_1156,6.4E-01,True,OK,FALSE,,Colony Purify,,,
47B,D06,4523612,SO_4331,6.4E-01,True,OK,FALSE,,Colony Purify,,,
47B,D07,668201,SO_0640,7.9E-01,False,DO,FALSE,,Colony Purify,,,
47B,D08,1505540,SO_1442,6.0E-01,True,OK,FALSE,,Colony Purify,,,
47B,D09,2702820,ppiB,6.0E-01,True,OK,FALSE,,Colony Purify,,,
47B,D10,637756,pabA,6.1E-01,True,OK,FALSE,,Colony Purify,,,
47B,D11,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
47B,D12,1975886,bamD,5.4E-01,True,OK,FALSE,,Colony Purify,,,
47B,E01,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
47B,E02,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
47B,E03,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
47B,E04,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
47B,E05,1199345,SO_1156,6.6E-01,True,OK,FALSE,,Colony Purify,,,
47B,E06,4523612,SO_4331,6.3E-01,True,OK,FALSE,,Colony Purify,,,
47B,E07,4121155,SO_3984,6.5E-01,True,OK,FALSE,,Colony Purify,,,
47B,E08,1505540,SO_1442,8.2E-01,False,DO,FALSE,,Colony Purify,,,
47B,E09,2757163,SO_2620,6.2E-01,True,OK,FALSE,,Colony Purify,,,
47B,E10,1421917,SO_1366,6.0E-01,True,OK,FALSE,,Colony Purify,,,
47B,E11,4473908,SO_4295,5.9E-01,True,OK,FALSE,,Colony Purify,,,
47B,E12,1975886,bamD,5.2E-01,True,OK,FALSE,,Colony Purify,,,
47B,F01,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
47B,F02,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
47B,F03,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
47B,F04,-1,Blank,8.2E-01,False,OK,FALSE,,Colony Purify,,,
47B,F05,1199345,SO_1156,6.5E-01,True,OK,FALSE,,Colony Purify,,,
47B,F06,4523612,SO_4331,6.3E-01,True,OK,FALSE,,Colony Purify,,,
47B,F07,4121155,SO_3984,6.5E-01,True,OK,FALSE,,Colony Purify,,,
47B,F08,4615963,SO_4425,6.4E-01,True,OK,FALSE,,Colony Purify,,,
47B,F09,2757163,SO_2620,6.2E-01,True,OK,FALSE,,Colony Purify,,,
47B,F10,1421917,SO_1366,6.1E-01,True,OK,FALSE,,Colony Purify,,,
47B,F11,4298921,SO_4142,5.9E-01,True,OK,FALSE,,Colony Purify,,,
47B,F12,2075082,SO_1970,5.1E-01,True,OK,FALSE,,Colony Purify,,,
47B,G01,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
47B,G02,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
47B,G03,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
47B,G04,1199345,SO_1156,6.3E-01,True,OK,FALSE,,Colony Purify,,,
47B,G05,1199345,SO_1156,6.5E-01,True,OK,FALSE,,Colony Purify,,,
47B,G06,4523612,SO_4331,6.2E-01,True,OK,FALSE,,Colony Purify,,,
47B,G07,4121155,SO_3984,6.1E-01,True,OK,FALSE,,Colony Purify,,,
47B,G08,4615963,SO_4425,6.5E-01,True,OK,FALSE,,Colony Purify,,,
47B,G09,3134918,trpB,6.4E-01,True,OK,FALSE,,Colony Purify,,,
47B,G10,3138782,SO_3027,5.9E-01,True,OK,FALSE,,Colony Purify,,,
47B,G11,4298921,SO_4142,5.6E-01,True,OK,FALSE,,Colony Purify,,,
47B,G12,2075082,SO_1970,4.8E-01,True,OK,FALSE,,Colony Purify,,,
47B,H01,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
47B,H02,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
47B,H03,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
47B,H04,1199345,SO_1156,5.6E-01,True,OK,FALSE,,Colony Purify,,,
47B,H05,1199345,SO_1156,5.7E-01,True,OK,FALSE,,Colony Purify,,,
47B,H06,4523612,SO_4331,5.7E-01,True,OK,FALSE,,Colony Purify,,,
47B,H07,4135191,SO_3997,7.6E-01,False,DO,FALSE,,Colony Purify,,,
47B,H08,2811406,SO_2691,5.8E-01,True,OK,FALSE,,Colony Purify,,,
47B,H09,3134918,trpB,5.5E-01,True,OK,FALSE,,Colony Purify,,,
47B,H10,3138782,SO_3027,5.3E-01,True,OK,FALSE,,Colony Purify,,,
47B,H11,2642259,nth,4.9E-01,True,OK,FALSE,,Colony Purify,,,
47B,H12,695089,SO_0677,6.6E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. ",,
53A,A01,180452,gspL,6.4E-01,True,OK,FALSE,Yes,Colony Purify,,,
53A,A02,5062816,SO_A0110,5.2E-01,True,OK,FALSE,,Colony Purify,,,
53A,A03,726841,tnpA,5.4E-01,True,OK,FALSE,,Colony Purify,,,
53A,A04,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,A05,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,A06,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,A07,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,A08,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,A09,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
53A,A10,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,A11,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
53A,A12,-1,Blank,6.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,B01,180452,gspL,5.5E-01,True,OK,FALSE,,Colony Purify,,,
53A,B02,3427549,cydA,7.8E-01,False,DO,FALSE,,Colony Purify,,,
53A,B03,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,B04,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,B05,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
53A,B06,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,B07,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,B08,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,B09,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,B10,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,B11,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
53A,B12,-1,Blank,6.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,C01,3117218,SO_2995,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53A,C02,3427549,cydA,7.9E-01,False,DO,FALSE,,Colony Purify,,,
53A,C03,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,C04,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
53A,C05,-1,Blank,8.3E-01,False,OK,FALSE,,Colony Purify,,,
53A,C06,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
53A,C07,-1,Blank,8.4E-01,False,OK,FALSE,,Colony Purify,,,
53A,C08,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,C09,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
53A,C10,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,C11,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,C12,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
53A,D01,3117218,SO_2995,5.8E-01,True,OK,FALSE,,Colony Purify,,,
53A,D02,4104121,ptsN,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53A,D03,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,D04,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,D05,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
53A,D06,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,D07,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,D08,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
53A,D09,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,D10,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,D11,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
53A,D12,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
53A,E01,3117218,SO_2995,5.7E-01,True,OK,FALSE,,Colony Purify,,,
53A,E02,4104121,ptsN,5.7E-01,True,OK,FALSE,,Colony Purify,,,
53A,E03,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,E04,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,E05,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,E06,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,E07,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
53A,E08,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,E09,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,E10,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,E11,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
53A,E12,-1,Blank,7.0E-01,False,OK,FALSE,,Colony Purify,,,
53A,F01,441658,aceF,5.6E-01,True,OK,FALSE,,Colony Purify,,,
53A,F02,58589,gpsA,5.8E-01,True,OK,FALSE,,Colony Purify,,,
53A,F03,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
53A,F04,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,F05,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
53A,F06,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,F07,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
53A,F08,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,F09,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,F10,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53A,F11,-1,Blank,6.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,F12,-1,Blank,7.0E-01,False,OK,FALSE,,Colony Purify,,,
53A,G01,441658,aceF,7.0E-01,False,DO,FALSE,,Colony Purify,,,
53A,G02,58589,gpsA,5.5E-01,True,OK,FALSE,,Colony Purify,,,
53A,G03,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,G04,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
53A,G05,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,G06,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,G07,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
53A,G08,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,G09,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
53A,G10,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
53A,G11,-1,Blank,7.0E-01,False,OK,FALSE,,Colony Purify,,,
53A,G12,-1,Blank,6.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,H01,5062816,SO_A0110,6.8E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits.",,
53A,H02,726841,tnpA,5.1E-01,True,OK,FALSE,,Colony Purify,,,
53A,H03,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,H04,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
53A,H05,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53A,H06,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
53A,H07,-1,Blank,6.8E-01,False,OK,FALSE,,Colony Purify,,,
53A,H08,-1,Blank,5.9E-01,False,OK,FALSE,,Colony Purify,,,
53A,H09,-1,Blank,6.1E-01,False,OK,FALSE,,Colony Purify,,,
53A,H10,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
53A,H11,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
53A,H12,-1,Blank,7.0E-01,False,OK,FALSE,,Colony Purify,,,
53B,A01,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53B,A02,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53B,A03,-1,Blank,8.2E-01,False,OK,FALSE,,Colony Purify,,,
53B,A04,225614,birA,5.5E-01,True,OK,FALSE,,Colony Purify,,,
53B,A05,3652497,SO_3501,5.5E-01,True,OK,FALSE,,Colony Purify,,,
53B,A06,2175546,SO_2077,5.6E-01,True,OK,FALSE,,Colony Purify,,,
53B,A07,3053000,folX,5.4E-01,True,OK,FALSE,,Colony Purify,,,
53B,A08,4799410,lexA,5.5E-01,True,OK,FALSE,,Colony Purify,,,
53B,A09,3162411,SO_3049,5.2E-01,True,OK,FALSE,,Colony Purify,,,
53B,A10,1960555,yitL,5.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,A11,2711042,SO_2583,4.6E-01,True,OK,FALSE,,Colony Purify,,,
53B,A12,3601644,rumA,4.2E-01,True,OK,FALSE,,Colony Purify,,,
53B,B01,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53B,B02,-1,Blank,8.4E-01,False,OK,FALSE,,Colony Purify,,,
53B,B03,1758742,SO_1672,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,B04,225614,birA,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,B05,1786447,SO_1698,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,B06,2175546,SO_2077,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,B07,3053000,folX,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53B,B08,4799410,lexA,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,B09,3162411,SO_3049,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,B10,1960555,yitL,5.8E-01,True,OK,FALSE,,Colony Purify,,,
53B,B11,2711042,SO_2583,5.4E-01,True,OK,FALSE,,Colony Purify,,,
53B,B12,3170283,SO_3057,4.7E-01,True,OK,FALSE,,Colony Purify,,,
53B,C01,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53B,C02,-1,Blank,8.3E-01,False,OK,FALSE,,Colony Purify,,,
53B,C03,1758742,SO_1672,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,C04,1172758,SO_1132,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,C05,1786447,SO_1698,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,C06,2175546,SO_2077,6.2E-01,True,OK,FALSE,,Colony Purify,,,
53B,C07,3665354,SO_3512,6.2E-01,True,OK,FALSE,,Colony Purify,,,
53B,C08,4799410,lexA,6.2E-01,True,OK,FALSE,,Colony Purify,,,
53B,C09,2826052,astB,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53B,C10,2560602,thiC,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53B,C11,935697,SO_0909,7.8E-01,False,DO,FALSE,,Colony Purify,,,
53B,C12,3170283,SO_3057,5.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,D01,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
53B,D02,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
53B,D03,4656957,nemR,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,D04,1172758,SO_1132,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,D05,3051603,SO_2919,6.2E-01,True,OK,FALSE,,Colony Purify,,,
53B,D06,2291442,queD,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,D07,3665354,SO_3512,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,D08,2831344,thiK,8.3E-01,False,DO,FALSE,,Colony Purify,,,
53B,D09,2826052,astB,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,D10,2560602,thiC,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53B,D11,935697,SO_0909,6.6E-01,True,OK,FALSE,,Colony Purify,,,
53B,D12,5002318,SO_A0044,5.2E-01,True,OK,FALSE,,Colony Purify,,,
53B,E01,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
53B,E02,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53B,E03,4656957,nemR,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,E04,1172758,SO_1132,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,E05,-1,Blank,8.3E-01,False,OK,FALSE,,Colony Purify,,,
53B,E06,2291442,queD,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53B,E07,4799410,lexA,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,E08,2831344,thiK,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,E09,3104967,SO_2974,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,E10,2771990,SO_2636,5.8E-01,True,OK,FALSE,,Colony Purify,,,
53B,E11,22592,SO_0018,5.4E-01,True,OK,FALSE,,Colony Purify,,,
53B,E12,5002318,SO_A0044,5.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,F01,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
53B,F02,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
53B,F03,225614,birA,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,F04,1172758,SO_1132,6.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,F05,3051603,SO_2919,6.2E-01,True,OK,FALSE,,Colony Purify,,,
53B,F06,3148187,ispZ,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,F07,4799410,lexA,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,F08,2831344,thiK,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53B,F09,3104967,SO_2974,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53B,F10,2771990,SO_2636,5.7E-01,True,OK,FALSE,,Colony Purify,,,
53B,F11,22592,SO_0018,5.3E-01,True,OK,FALSE,,Colony Purify,,,
53B,F12,711996,galK,4.8E-01,True,OK,FALSE,,Colony Purify,,,
53B,G01,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
53B,G02,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53B,G03,225614,birA,5.8E-01,True,OK,FALSE,,Colony Purify,,,
53B,G04,1172758,SO_1132,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,G05,3365091,fliH,6.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,G06,3148187,ispZ,6.4E-01,True,OK,FALSE,,Colony Purify,,,
53B,G07,4799410,lexA,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53B,G08,1276383,torR,5.9E-01,True,OK,FALSE,,Colony Purify,,,
53B,G09,2491679,ampC,5.7E-01,True,OK,FALSE,,Colony Purify,,,
53B,G10,4204972,SO_4051,5.6E-01,True,OK,FALSE,,Colony Purify,,,
53B,G11,3601644,rumA,5.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,G12,711996,galK,4.6E-01,True,OK,FALSE,,Colony Purify,,,
53B,H01,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
53B,H02,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
53B,H03,225614,birA,5.6E-01,True,OK,FALSE,,Colony Purify,,,
53B,H04,3652497,SO_3501,5.7E-01,True,OK,FALSE,,Colony Purify,,,
53B,H05,3365091,fliH,5.9E-01,True,OK,FALSE,Yes,Colony Purify,,,
53B,H06,3053000,folX,5.8E-01,True,OK,FALSE,,Colony Purify,,,
53B,H07,4799410,lexA,5.5E-01,True,OK,FALSE,,Colony Purify,,,
53B,H08,1276383,torR,5.3E-01,True,OK,FALSE,,Colony Purify,,,
53B,H09,2491679,ampC,5.1E-01,True,OK,FALSE,,Colony Purify,,,
53B,H10,4204972,SO_4051,5.0E-01,True,OK,FALSE,,Colony Purify,,,
53B,H11,3601644,rumA,4.7E-01,True,OK,FALSE,,Colony Purify,,,
53B,H12,711996,galK,4.1E-01,True,OK,FALSE,,Colony Purify,,,
58A,A01,1645999,SO_1570,4.8E-01,True,OK,FALSE,,Colony Purify,,,
58A,A02,4149425,SO_4007,5.5E-01,True,OK,FALSE,,Colony Purify,,,
58A,A03,4327703,SO_4152,5.6E-01,True,OK,FALSE,,Colony Purify,,,
58A,A04,1511829,SO_1454,5.8E-01,True,OK,FALSE,,Colony Purify,,,
58A,A05,4471536,pstS,6.0E-01,True,OK,FALSE,,Colony Purify,,,
58A,A06,-1,Blank,8.3E-01,False,OK,FALSE,,Colony Purify,,,
58A,A07,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
58A,A08,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
58A,A09,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,A10,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58A,A11,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,A12,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
58A,B01,3707791,SO_3551,5.3E-01,True,OK,FALSE,,Colony Purify,,,
58A,B02,2079928,SO_1975,6.0E-01,True,OK,FALSE,,Colony Purify,,,
58A,B03,766949,glsF,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58A,B04,1511829,SO_1454,6.4E-01,True,OK,FALSE,,Colony Purify,,,
58A,B05,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
58A,B06,-1,Blank,8.3E-01,False,OK,FALSE,,Colony Purify,,,
58A,B07,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,B08,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
58A,B09,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
58A,B10,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
58A,B11,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58A,B12,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
58A,C01,3707791,SO_3551,4.9E-01,True,OK,FALSE,,Colony Purify,,,
58A,C02,2079928,SO_1975,6.0E-01,True,OK,FALSE,,Colony Purify,,,
58A,C03,766949,glsF,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58A,C04,1511829,SO_1454,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58A,C05,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
58A,C06,-1,Blank,8.2E-01,False,OK,FALSE,,Colony Purify,,,
58A,C07,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
58A,C08,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
58A,C09,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,C10,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58A,C11,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
58A,C12,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,D01,5037586,SO_A0088,5.1E-01,True,OK,FALSE,,Colony Purify,,,
58A,D02,3941978,sufE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
58A,D03,766949,glsF,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58A,D04,1501610,intA,6.4E-01,True,OK,FALSE,,Colony Purify,,,
58A,D05,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,D06,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
58A,D07,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
58A,D08,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
58A,D09,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,D10,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
58A,D11,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
58A,D12,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
58A,E01,5037586,SO_A0088,5.0E-01,True,OK,FALSE,,Colony Purify,,,
58A,E02,3941978,sufE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
58A,E03,408017,dusB,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58A,E04,1501610,intA,6.4E-01,True,OK,FALSE,,Colony Purify,,,
58A,E05,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
58A,E06,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,E07,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
58A,E08,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
58A,E09,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
58A,E10,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
58A,E11,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58A,E12,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
58A,F01,3123718,SO_3008,5.7E-01,True,OK,FALSE,,Colony Purify,,,
58A,F02,2010116,SO_1911,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58A,F03,408017,dusB,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58A,F04,1116580,SO_1075,6.6E-01,True,OK,FALSE,,Colony Purify,,,
58A,F05,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
58A,F06,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,F07,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
58A,F08,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,F09,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,F10,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58A,F11,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
