QC Plate,QC Plate Row,QC Plate Column,QC Well,Progenitor Plate,Progenitor Well,Predicted Progenitor Transposon Coordinates,Progenitor Locatabilities,Hoped For Transposon,Confirmed Predicted Transposon Coordinates,Features Disrupted,Distances of Transposon from Translation Starts,Fractional Distances of Transposon from Translation Starts,Locus Tags,Prediction Correct,Got What I Wanted
61B,PR07,PC06,G04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,G05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,G06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,G07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,G08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,G09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,G10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,G11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,G12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
61B,PR07,PC06,H12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,A12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,B12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,C12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,D12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,E12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,F12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,G12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
62,PR07,PC07,H12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,A12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,B12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,C12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,D12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,E12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,F12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,G12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63A,PR07,PC08,H12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,A12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,B12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,C12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,D12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,E12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,F12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G06,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G07,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G08,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G09,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G10,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G11,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,G12,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,H01,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,H02,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,H03,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,H04,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
63B,PR07,PC09,H05,,,NA,NA,NA,-1,NA,NA,NA,Blank,No,NA
